Segundo,DAC,Tensao,Corrente,Potencia,Impedancia,Temperatura
47.53,0.7647058823529411,31.44292239551333,0.17238986330350198,5.420441093625164,182.39426491194735,4.5613399999999995
49.1,0.7647058823529411,31.274444837505815,0.17301544382234388,5.41096195385848,180.7610011370957,4.5613399999999995
50.64,0.7647058823529411,31.304929446897248,0.17328265297218942,5.42460122566557,180.65818424375956,4.5613399999999995
52.12,0.7647058823529411,31.395825618265082,0.17328346265176334,5.440377375943912,181.18189201562333,4.560766666666667
53.61,0.7647058823529411,31.34513371522825,0.17407802437893274,5.45649895104041,180.063703198953,4.5613399999999995
55.26,0.7647058823529411,31.52809681009012,0.17192605461271387,5.420501294006484,183.38172699368528,4.560766666666667
56.75,0.7647058823529411,31.28918611453951,0.1739454957505533,5.442612990324903,179.87925458794172,4.560766666666667
58.25,0.7647058823529411,31.36699068200706,0.17342205646533257,5.439728029202589,180.87082647573948,4.5613399999999995
59.82,0.7647058823529411,31.151330689123007,0.1737327207990125,5.412005437131117,179.30606592618372,4.5613399999999995
1.82,0.27450980392156865,9.518775354866087,0.03816081882947393,0.3632442617955062,249.4384462084486,4.559046666666666
3.98,0.5882352941176471,12.453910358188534,0.04244198733899081,0.5285687057431642,293.43372304216575,4.559046666666666
6.05,0.7843137254901961,25.385987037770274,0.07929723865981579,2.0130386727490595,320.1370875810172,4.55962
8.18,0.803921568627451,37.59434290830295,0.11827555423703473,4.446491743656668,317.85387226307597,4.55962
10.24,0.803921568627451,39.83470679067406,0.12490184997710256,4.9754285714506405,318.928076709646,4.55962
12.49,0.803921568627451,39.867803808000524,0.12514906620695918,4.989418418293517,318.56253519359933,4.560193333333333
14.03,0.803921568627451,40.96837678204685,0.12314490376350608,5.045046816172216,332.6843054806772,4.560193333333333
16.2,0.8431372549019608,57.25212094020439,0.07751081868733194,4.437658765661383,738.633934072502,4.562486666666667
17.8,0.8431372549019608,60.47637650762091,0.08197178784492548,4.957356704712537,737.7706171546524,4.5579
